"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","iti","feedJitter","vSymbols","aFile","stimOnset","respOnset","feedbackOnset","response","vStimNassoc","assoc_active","assoc_inactive","deltas","drift"
"biokurs19-08",3,91,21,17,21,1,1.423,1,3162,2258,"EA","g_sl_cut.wav",122018,123441,126287,2,17,0.56755,0.5978215,0.484414082328518,"0.402716220807151"
"biokurs19-08",3,92,18,23,18,1,0.78,1,2192,998,"BG","k_click_cut.wav",130506,131286,133525,2,23,0.5978215,0.6125215,0.5031075443734,"0.418256975428341"
"biokurs19-08",3,93,17,23,17,1,0.917,1,3015,1333,"AG","p_cut.wav",138565,139482,141913,2,23,0.639669005,0.655398005,0.538325072479538,"0.447534963708325"
"biokurs19-08",3,94,19,17,19,1,1.13,1,2863,2704,"CA","k_asp_cut.wav",146804,147934,151533,2,17,0.6925669661755,0.66489217465,0.56425982959206,"0.469095747659323"
"biokurs19-08",3,95,21,22,21,1,1.727,1,3050,1861,"EF","g_sl_cut.wav",156609,158336,160486,2,22,0.5978215,0.56755,0.484414082328518,"0.402716220807151"
"biokurs19-08",3,96,20,23,20,1,1.188,1,2548,1600,"DG","b_sh_cut.wav",165049,166237,168669,2,23,0.6125215,0.70127586535,0.546110785360415,"0.454007593183927"
"biokurs19-08",3,97,19,18,18,2,1.184,1,1892,2016,"CB","k_click_cut.wav",172589,173773,176641,2,19,0.625973995,0.714087278543215,0.557027996726728,"0.46308358470354"
"biokurs19-08",3,98,20,24,20,1,0.83,1,2720,1426,"DH","b_sh_cut.wav",181381,182211,184833,2,24,0.639644995,0.644544995,0.533803783206745,"0.443776203185999"
"biokurs19-08",3,99,17,22,17,1,0.959,1,1752,2482,"AF","p_cut.wav",188609,189568,193107,2,22,0.7114346268755,0.6072785,0.548154137294387,"0.455706327796829"
"biokurs19-08",3,100,20,21,21,2,1.258,1,3788,1733,"DE","g_sl_cut.wav",198912,200170,202669,2,20,0.625973995,0.66486984535,0.536569612653617,"0.446075567351647"
"biokurs19-08",3,101,21,17,17,1,1.426,0,3929,2350,"EA","p_cut.wav",208617,210043,212993,1,21,0.731634202994215,0.65215581535,0.575204878334142,"0.478194881699304"
"biokurs19-08",3,102,21,19,19,2,1.503,1,2990,1626,"EC","k_asp_cut.wav",218007,219510,221656,2,21,0.76407338804124,0.6765049082755,0.598810262163313,"0.497819148030891"
"biokurs19-08",3,103,18,17,18,1,0.732,1,2443,1857,"BA","k_click_cut.wav",226118,226850,229994,2,17,0.65215581535,0.78284859720381,0.59649334623734,"0.49589298679885"
"biokurs19-08",3,104,17,20,17,1,0.972,1,3332,1850,"AD","p_cut.wav",235345,236317,239214,2,20,0.837647999008077,0.7114107345245,0.643902708172595,"0.5353066202293"
"biokurs19-08",3,105,24,19,19,2,1.121,1,3440,2140,"HC","k_asp_cut.wav",244680,245801,248837,2,24,0.780588250878353,0.68966314465,0.611144583986386,"0.508073250155524"
"biokurs19-08",3,106,22,21,21,1,1.152,0,2274,1584,"FE","g_sl_cut.wav",253131,254283,256743,1,22,0.723860251854785,0.649787995,0.570989212403374,"0.474690200242349"
"biokurs19-08",3,107,24,21,21,2,1.346,1,2874,2549,"HE","g_sl_cut.wav",270265,271611,274828,2,24,0.77453046948462,0.7379395647755,0.628693754477004,"0.522662701362867"
"biokurs19-08",3,108,19,18,19,1,0.776,1,4089,2675,"CB","k_asp_cut.wav",280938,281714,285639,2,18,0.795947073316869,0.6765049082755,0.612059309358325,"0.508833704399738"
"biokurs19-08",3,109,18,20,20,2,0.967,1,2516,2168,"BD","b_sh_cut.wav",290174,291141,294359,2,18,0.761209485941215,0.723860251854785,0.617304176589441,"0.513194009326872"
"biokurs19-08",3,110,23,18,18,1,0.758,0,3271,2175,"GB","k_click_cut.wav",299658,300416,303859,1,23,0.77453046948462,0.7503651759245,0.633858752095458,"0.526956606922721"
"biokurs19-08",3,111,20,19,20,2,1.408,0,3057,2011,"DC","b_sh_cut.wav",308937,310345,312975,1,19,0.77792482192533,0.810230778184688,0.660154240619571,"0.548817283870438"
"biokurs19-08",3,112,17,18,18,2,1.606,1,3221,2509,"AB","k_click_cut.wav",318221,319827,322753,2,17,0.828747602348544,0.849012639077511,0.69740051796159,"0.579781866853268"
"biokurs19-08",3,113,19,22,19,1,0.846,1,2608,1982,"CF","k_asp_cut.wav",327386,328232,331382,2,22,0.82351462371176,0.67430283535,0.622603066856393,"0.517599226145758"
"biokurs19-08",3,114,21,19,21,1,1.317,1,2760,1823,"EC","g_sl_cut.wav",336161,337478,340023,2,19,0.790313336620697,0.835868600051937,0.675960782078921,"0.561958005564454"
"biokurs19-08",3,115,19,21,19,1,0.958,1,2685,1869,"CE","k_asp_cut.wav",344726,345684,348620,2,21,0.894379402055572,0.804991403057248,0.706383457201932,"0.587249806937135"
"biokurs19-08",3,116,17,19,17,1,1.369,1,2698,1346,"AC","p_cut.wav",353343,354712,356702,2,19,0.908443523812937,0.901772843911682,0.749385765170512,"0.622999649030593"
