subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
14,1,23,3_8,3,1,1.725,1,2873,2304,ch,i.wav,204839,206564,209176,2
14,1,24,1_5,1,1,1.071,1,2192,1584,ae,u.wav,213384,214455,216989,2
14,1,25,2_3,2,1,1.019,1,2301,1588,bc,o.wav,221316,222335,224922,2
14,1,26,5_2,5,1,0.79,1,2608,2260,eb,a_uml.wav,229552,230342,233825,2
14,1,27,8_2,2,2,0.851,1,3050,1510,hb,o.wav,238900,239751,242427,2
14,1,28,3_1,1,2,0.976,1,2286,1346,ca,u.wav,246741,247717,250103,2
14,1,29,6_5,5,2,0.659,1,1752,2350,fe,a_uml.wav,253869,254528,258236,2
14,1,30,1_3,1,1,0.967,1,2316,1733,ac,u.wav,262576,263543,266348,2
14,1,31,4_2,4,1,1.257,1,3082,1600,db,a_low.wav,271448,272705,275068,2
14,1,32,5_7,5,1,1.178,1,2685,1861,eg,a_uml.wav,279780,280958,283667,2
14,1,33,6_4,4,2,1.557,1,2990,1642,fd,a_low.wav,288672,290229,292337,2
14,1,34,2_8,2,1,0.991,1,2863,1857,bh,o.wav,297221,298212,301103,2
14,1,35,8_4,4,2,1.521,1,2548,2168,hd,a_low.wav,305670,307191,309859,2
14,1,36,5_6,5,1,1.139,1,2760,2175,ef,a_uml.wav,314647,315786,318844,2
14,1,37,1_3,3,1,1.381,0,3015,2704,ac,i.wav,323880,325261,328599,2
14,1,38,1_2,1,1,0.991,1,3052,2358,ab,u.wav,333677,334668,338067,2
14,1,39,3_6,3,1,1.763,1,3374,1968,cf,i.wav,343457,345220,347437,2
14,1,40,2_4,4,2,1.496,1,3440,1869,bd,a_low.wav,352892,354388,356778,2
14,2,1,5_8,5,1,1.232,1,2698,1642,EH,g_sl_cut.wav,7745,8977,11408,3
14,2,2,7_4,4,1,1.32,0,3057,1600,GD,b_sh_cut.wav,16477,17797,20095,3
14,2,3,2_8,2,1,1.43,1,2301,2016,BH,k_asp_cut.wav,24423,25853,28457,3
14,2,4,8_1,1,2,1.391,1,3043,2563,HA,k_click_cut.wav,33521,34912,38125,3
14,2,5,2_6,2,2,1.082,0,2398,1626,BF,k_asp_cut.wav,42547,43629,46183,3
14,2,6,3_5,5,2,1.375,1,2863,1968,CE,g_sl_cut.wav,51065,52440,55059,3
14,2,7,6_4,4,2,1.512,1,3162,1421,FD,b_sh_cut.wav,60235,61747,63667,3
14,2,8,3_1,1,2,1.067,1,3050,2509,CA,k_click_cut.wav,68728,69795,73253,3
14,2,9,7_3,3,1,1.427,0,2874,1426,GC,p_cut.wav,78152,79579,81610,3
14,2,10,2_3,2,2,1.23,0,2316,1124,BC,k_asp_cut.wav,85950,87180,89113,3
14,2,11,3_4,4,2,1.05,1,2872,2168,CD,b_sh_cut.wav,94008,95058,98210,3
14,2,12,3_8,3,2,1.5,0,3374,2140,CH,p_cut.wav,103612,105112,107764,3
14,2,13,7_1,1,2,1.083,1,2192,1869,GA,k_click_cut.wav,111977,113060,115867,3
14,2,14,5_1,5,2,1.493,0,4089,2358,EA,g_sl_cut.wav,121981,123474,126365,3
14,2,15,2_7,2,1,1.654,1,2286,2011,BG,k_asp_cut.wav,130667,132321,134694,3
14,2,16,1_7,1,1,1.114,1,2990,2350,AG,k_click_cut.wav,139709,140823,144082,3
14,2,17,3_1,3,1,1.515,1,3082,1823,CA,p_cut.wav,149187,150702,153030,3
14,2,19,4_7,4,1,1.068,1,3929,1346,DG,b_sh_cut.wav,167528,168596,170900,3
14,2,20,3_2,2,1,1.382,0,2097,1933,CB,k_asp_cut.wav,175012,176394,178989,3
14,2,21,4_8,4,1,0.851,1,3282,1588,DH,b_sh_cut.wav,184286,185137,187889,3
14,2,22,1_6,1,1,0.884,1,3221,1211,AF,k_click_cut.wav,193131,194015,196365,3
14,2,23,4_5,5,2,1.288,1,3015,2260,DE,g_sl_cut.wav,201405,202693,205681,3
14,2,24,5_1,1,2,0.817,1,3569,2549,EA,k_click_cut.wav,211275,212092,215855,3
14,2,25,5_3,3,2,1.436,1,2608,1584,EC,p_cut.wav,220483,221919,224099,3
14,2,26,2_1,2,1,1.329,1,2720,2304,BA,k_asp_cut.wav,228844,230173,233174,3
14,2,27,1_4,1,1,0.862,1,1752,2258,AD,k_click_cut.wav,236943,237805,241217,3
14,2,28,8_3,3,2,0.838,1,2760,2175,HC,p_cut.wav,246004,246842,250201,3
14,2,29,6_5,5,1,1.3,0,2516,998,FE,g_sl_cut.wav,254738,256038,257753,3
14,2,30,1_4,4,2,0.997,1,2443,1733,AD,b_sh_cut.wav,262221,263218,265973,3
14,2,31,8_5,5,2,0.736,1,1892,1510,HE,g_sl_cut.wav,269883,270619,273412,3
14,2,32,3_2,3,1,0.994,1,2548,2253,CB,p_cut.wav,277988,278982,282262,3
14,2,33,2_4,4,2,0.871,1,2873,1861,BD,b_sh_cut.wav,287149,288020,291025,3
14,2,34,7_2,2,2,1.176,1,3271,1982,GB,k_asp_cut.wav,296311,297487,300320,3
14,2,35,4_3,4,1,0.649,1,3332,2704,DC,b_sh_cut.wav,305670,306319,310393,3
14,2,36,1_2,2,1,1.228,0,3788,2675,AB,k_asp_cut.wav,316206,317434,320906,3
14,2,37,3_6,3,1,1.405,1,3440,1857,CF,p_cut.wav,326365,327770,330257,3
14,2,38,5_3,5,1,1.38,1,3052,1989,EC,g_sl_cut.wav,335328,336708,339332,3
14,2,39,3_5,3,1,0.906,1,2685,2482,CE,p_cut.wav,344028,344934,348536,3
14,2,40,1_3,1,1,0.987,1,2274,1850,AC,k_click_cut.wav,352826,353813,356722,3
14,3,1,4_3,4,1,1.058,1,3057,1733,LK,r_dent_trill_cut.wav,8106,9164,11854,4
14,3,2,3_8,3,2,1.343,0,2398,2304,KP,n_palat_cut.wav,16271,17614,20586,4
14,3,3,1_5,1,1,1.67,1,3374,1584,IM,n_velar_cut.wav,25976,27646,29572,4
14,3,4,2_7,2,1,1.2,1,3282,1421,JO,r_dent_cut.wav,34880,36080,38316,4
14,3,5,6_1,1,1,1.619,0,2990,2350,NI,n_velar_cut.wav,43317,44936,47707,4
14,3,6,4_7,4,1,0.88,1,2443,1510,LO,r_dent_trill_cut.wav,52174,53054,55703,4
14,3,7,7_2,2,2,1.026,1,4089,1850,OJ,r_dent_cut.wav,61820,62846,65696,4
14,3,8,8_1,1,2,1.385,1,2548,1861,PI,n_velar_cut.wav,70271,71656,74152,4
14,3,9,3_4,3,1,1.522,1,2192,1124,KL,n_palat_cut.wav,78359,79881,81504,4
14,3,10,3_5,5,2,1.361,1,3164,2168,KM,n_alv_cut.wav,86691,88052,90904,4
14,3,11,8_2,2,2,1.383,1,2274,1588,PJ,r_dent_cut.wav,95206,96589,98821,4
14,3,12,5_3,3,1,1.688,0,3043,2258,MK,n_palat_cut.wav,103886,105574,108167,4
14,3,13,1_2,2,2,1.352,1,2316,2704,IJ,r_dent_cut.wav,112510,113862,117235,4
14,3,14,5_1,5,1,1.478,1,3271,2482,MI,n_alv_cut.wav,122532,124010,127040,4
14,3,15,4_3,3,2,1.402,1,2698,1933,LK,n_palat_cut.wav,131755,133157,135700,4
14,3,16,6_5,5,1,1.467,0,2685,2175,NM,n_alv_cut.wav,140399,141866,144618,4
14,3,17,8_4,4,2,0.97,1,2873,998,PL,r_dent_trill_cut.wav,149512,150482,152525,4
14,3,18,6_2,2,2,1.313,1,3332,1211,NJ,r_dent_cut.wav,157882,159195,161112,4
14,3,19,3_1,3,1,1.876,1,2301,1626,KI,n_palat_cut.wav,165438,167314,169082,4
14,3,20,5_2,2,2,0.937,1,3440,2253,MJ,r_dent_cut.wav,174541,175478,178812,4
14,3,21,6_3,3,2,1.158,1,2720,2509,NK,n_palat_cut.wav,183546,184704,188081,4
14,3,22,4_8,4,1,0.822,1,2760,2016,LP,r_dent_trill_cut.wav,192866,193688,196904,4
14,3,23,7_5,5,2,1.424,1,3162,2549,OM,n_alv_cut.wav,202086,203510,206646,4
14,3,24,1_6,1,1,1.396,1,2608,1426,IN,n_velar_cut.wav,211274,212670,214714,4
14,3,25,2_4,4,1,1.344,0,3052,1857,JL,r_dent_trill_cut.wav,219789,221133,223661,4
14,3,26,1_5,5,2,1.667,1,1752,1642,IM,n_alv_cut.wav,227432,229099,231090,4
14,3,27,5_4,4,2,0.882,1,3082,1968,ML,r_dent_trill_cut.wav,236193,237075,240181,4
14,3,28,1_2,1,1,1.647,1,2097,2675,IJ,n_velar_cut.wav,244293,245940,248995,4
14,3,29,5_8,5,1,1.146,1,3569,1823,MP,n_alv_cut.wav,254582,255728,258418,4
14,3,30,3_6,3,1,0.979,1,2872,1982,KN,n_palat_cut.wav,263308,264287,267306,4
14,3,31,2_5,5,2,1.082,1,2516,1869,JM,n_alv_cut.wav,271841,272923,275727,4
14,3,32,4_5,4,1,0.751,1,2863,2011,LM,r_dent_trill_cut.wav,280614,281365,284651,4
14,3,33,3_1,1,1,1.39,0,1892,1333,KI,n_velar_cut.wav,288568,289958,291920,4
14,3,34,8_3,3,2,1.169,1,3221,1989,PK,n_palat_cut.wav,297168,298337,301198,4
14,3,35,6_4,4,2,0.873,1,2874,1600,NL,r_dent_trill_cut.wav,306084,306957,309716,4
14,3,36,7_1,1,2,1.215,1,3015,2140,OI,n_velar_cut.wav,314758,315973,318914,4
14,3,37,2_4,2,2,1.492,0,3050,2260,JL,r_dent_cut.wav,323984,325476,328260,4
14,3,38,4_1,1,1,1.659,0,3929,1346,LI,n_velar_cut.wav,334214,335873,337586,4
14,3,39,2_3,2,1,1.571,1,2286,2563,JK,r_dent_cut.wav,341887,343458,346484,4
14,3,40,8_5,5,2,1.231,1,3788,2358,PM,n_alv_cut.wav,352296,353527,356679,4
