subjID	block	trial	vStim	aStim	match	resp	result	RT	fb	vFile	aFile	iti	feedJitter	stimOnset	respOnset	feedbackOnset	subjID
4	2	23	1	1	1	2	1	1.612	1	Ⴡ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	24	2	2	1	2	1	1.183	1	Ⴃ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	25	1	3	0	1	1	1.753	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	26	2	2	1	2	1	1.356	1	Ⴃ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	27	3	2	0	1	1	1.594	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	29	2	2	1	2	1	1.341	1	Ⴃ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	30	2	2	1	2	1	1.388	1	Ⴃ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	32	2	1	0	2	0	1.277	0	Ⴃ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	33	1	1	1	2	1	1.194	1	Ⴡ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	34	1	1	1	2	1	1.16	1	Ⴡ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	35	1	3	0	1	1	1.5	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	37	3	3	1	2	1	1.652	1	Ⴟ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	38	2	2	1	2	1	1.266	1	Ⴃ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	40	3	3	1	2	1	1.171	1	Ⴟ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	41	3	2	0	1	1	1.493	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	42	1	3	0	2	0	0.978	0	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	43	3	3	1	2	1	1.505	1	Ⴟ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	44	1	3	0	2	0	1.533	0	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	45	2	1	0	1	1	1.168	1	Ⴃ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	46	1	1	1	2	1	1.715	1	Ⴡ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	47	3	2	0	1	1	0.99	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	48	1	3	0	1	1	1.05	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	3	1	2	2	1	1	0	1.191	0	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	2	3	3	1	1	0	1.279	0	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	3	1	1	1	1	0	1.446	0	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	4	1	1	1	1	0	0.85	0	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	5	2	2	1	1	0	1.474	0	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	6	2	1	0	2	0	1.723	0	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	7	1	3	0	1	1	1.816	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	8	3	3	1	1	0	1.439	0	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	9	2	1	0	1	1	1.376	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	11	3	3	1	1	0	1.351	0	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	12	3	2	0	1	1	1.423	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	15	1	1	1	1	0	1.03	0	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	16	3	2	0	1	1	1.03	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	17	1	3	0	1	1	1.163	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	18	1	3	0	1	1	0.949	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	19	3	2	0	2	0	1.28	0	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	20	1	1	1	1	0	1.137	0	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	21	2	1	0	1	1	0.865	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	22	1	3	0	1	1	1.045	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	24	3	2	0	1	1	0.881	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	25	3	2	0	1	1	1.067	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	26	3	3	1	2	1	1.204	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	27	1	3	0	1	1	1.018	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	28	2	2	1	2	1	1.236	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	29	1	1	1	1	0	1.07	0	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	30	2	2	1	2	1	1.399	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	31	2	1	0	1	1	0.83	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	32	2	2	1	1	0	1.849	0	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	33	1	1	1	2	1	1.601	1	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	34	2	2	1	2	1	1.207	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	35	2	1	0	1	1	1.512	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	36	1	1	1	1	0	1.209	0	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	37	3	2	0	1	1	1.763	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	38	2	2	1	2	1	1.136	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	39	2	1	0	1	1	0.892	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	40	3	3	1	2	1	1.44	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	41	2	1	0	1	1	1.317	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	42	3	3	1	2	1	1.304	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	43	3	3	1	2	1	1.076	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	44	3	2	0	2	0	1.151	0	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	45	2	2	1	2	1	1.021	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	3	46	3	3	1	2	1	1.116	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
4	3	47	1	1	1	1	0	1.203	0	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
4	3	48	2	1	0	1	1	0.667	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
5	2	1	2	2	1	2	NA	0.899	1	ծ	norm_r.wav	3269	1726	8309	9208	12063	NA
5	2	2	3	4	0	1	NA	1.078	1	Ⴇ	norm_au.wav	2872	1101	16978	18056	20114	NA
5	2	3	2	1	0	1	NA	0.887	1	ծ	norm_g.wav	4089	1592	26231	27118	29867	NA
5	2	4	4	3	0	1	NA	1.112	1	Ⴐ	norm_i.wav	2097	1483	33999	35111	37527	NA
5	2	5	3	3	1	2	NA	1.033	1	Ⴇ	norm_i.wav	2698	940	42262	43295	45233	NA
5	2	6	4	4	1	2	NA	1.27	1	Ⴐ	norm_au.wav	3052	834	50314	51584	53181	NA
5	2	7	2	2	1	2	NA	0.853	1	ծ	norm_r.wav	2548	1760	57757	58610	61556	NA
5	2	8	3	3	1	1	NA	1.224	0	Ⴇ	norm_i.wav	2608	1205	66208	67432	69445	NA
5	2	9	1	1	1	2	NA	1.239	1	Ⴒ	norm_g.wav	2286	871	73762	75001	76667	NA
5	2	10	3	4	0	1	NA	1.292	1	Ⴇ	norm_au.wav	3282	1769	81993	83285	85796	NA
5	2	11	1	2	0	1	NA	1.397	1	Ⴒ	norm_r.wav	2720	1353	90551	91948	93949	NA
5	2	12	2	2	1	2	NA	0.81	1	ծ	norm_r.wav	3440	1388	99431	100241	102855	NA
5	2	13	3	4	0	1	NA	1.254	1	Ⴇ	norm_au.wav	1752	1412	106650	107904	110097	NA
5	2	14	1	1	1	2	NA	1.118	1	Ⴒ	norm_g.wav	2873	1490	115007	116125	118531	NA
5	2	15	4	4	1	2	NA	1.566	1	Ⴐ	norm_au.wav	2685	2009	123246	124812	127299	NA
5	2	16	2	1	0	1	NA	0.906	1	ծ	norm_g.wav	3043	535	132386	133292	134962	NA
5	2	17	4	3	0	1	NA	1.369	1	Ⴐ	norm_i.wav	3788	1067	140793	142162	143903	NA
5	2	18	1	1	1	2	NA	0.914	1	Ⴒ	norm_g.wav	2869	2163	148817	149731	153017	NA
5	2	19	2	1	0	1	NA	0.87	1	ծ	norm_g.wav	2760	1262	157810	158680	161112	NA
5	2	20	4	4	1	2	NA	1.268	1	Ⴐ	norm_au.wav	3057	1931	166214	167482	170190	NA
5	2	21	3	4	0	1	NA	1.152	1	Ⴇ	norm_au.wav	3929	1143	176152	177304	179340	NA
5	2	22	2	2	1	2	NA	0.926	1	ծ	norm_r.wav	2301	1654	183680	184606	187371	NA
5	2	23	4	3	0	1	NA	1.275	1	Ⴐ	norm_i.wav	2990	1435	192405	193680	195881	NA
5	2	24	1	2	0	1	NA	1.148	1	Ⴒ	norm_r.wav	3332	2176	201244	202392	205457	NA
5	2	25	3	3	1	2	NA	1.251	1	Ⴇ	norm_i.wav	2863	1667	210358	211609	214068	NA
5	2	26	1	2	0	1	NA	1.106	1	Ⴒ	norm_r.wav	3569	2328	219668	220774	224027	NA
5	2	27	4	3	0	1	NA	1.314	1	Ⴐ	norm_i.wav	3164	1433	229237	230551	232715	NA
5	2	28	2	1	0	1	NA	1.551	1	ծ	norm_g.wav	3162	1696	237910	239461	241635	NA
5	2	29	1	2	0	1	NA	1.082	1	Ⴒ	norm_r.wav	3221	775	246894	247976	249710	NA
5	2	30	4	4	1	2	NA	1.062	1	Ⴐ	norm_au.wav	3082	1896	254826	255888	258760	NA
5	2	31	3	3	1	2	NA	1.37	1	Ⴇ	norm_i.wav	2398	1076	263191	264561	266296	NA
5	2	32	1	1	1	2	NA	0.966	1	Ⴒ	norm_g.wav	3374	1369	271705	272671	275104	NA
5	3	1	1	1	1	2	NA	1.238	1	ሉ	norm_m.wav	3788	1412	8832	10070	12288	NA
5	3	2	3	4	0	2	NA	1.489	0	ሆ	norm_äu.wav	3332	1435	17657	19146	21129	NA
5	3	3	1	1	1	2	NA	0.908	1	ሉ	norm_m.wav	2760	2163	25920	26828	30123	NA
5	3	4	2	1	0	1	NA	0.916	1	փ	norm_m.wav	3569	871	35725	36641	38627	NA
5	3	5	1	1	1	2	NA	0.947	1	ሉ	norm_m.wav	2869	1205	43540	44487	46783	NA
5	3	6	4	3	0	1	NA	1.287	1	Ⴉ	norm_u.wav	2286	1696	51100	52387	54830	NA
5	3	7	2	1	0	1	NA	1.175	1	փ	norm_m.wav	3221	775	60088	61263	62904	NA
5	3	8	4	4	1	1	NA	1.633	0	Ⴉ	norm_äu.wav	2990	1726	67928	69561	71696	NA
5	3	9	2	2	1	2	NA	1.294	1	փ	norm_e.wav	3057	1076	76795	78089	79917	NA
5	3	10	3	4	0	2	NA	1.439	0	ሆ	norm_äu.wav	2685	834	84637	86076	87515	NA
5	3	11	4	4	1	2	NA	0.801	1	Ⴉ	norm_äu.wav	2873	1143	92416	93217	95593	NA
5	3	12	3	3	1	1	NA	1.376	0	ሆ	norm_u.wav	4089	1931	101721	103097	105696	NA
5	3	13	2	1	0	1	NA	1.387	1	փ	norm_m.wav	2872	1388	110602	111989	114025	NA
5	3	14	1	2	0	1	NA	0.873	1	ሉ	norm_e.wav	2398	1369	118466	119339	121863	NA
5	3	15	3	3	1	2	NA	0.915	1	ሆ	norm_u.wav	2097	2009	126005	126920	130059	NA
5	3	16	2	2	1	2	NA	0.995	1	փ	norm_e.wav	1752	1101	133855	134850	136991	NA
5	3	17	3	3	1	2	NA	0.77	1	ሆ	norm_u.wav	3162	940	142181	142951	145150	NA
5	3	18	4	3	0	1	NA	0.872	1	Ⴉ	norm_u.wav	3440	1769	150619	151491	154424	NA
5	3	19	3	4	0	1	NA	1.047	1	ሆ	norm_äu.wav	2608	2328	159067	160114	163427	NA
5	3	20	1	2	0	1	NA	0.987	1	ሉ	norm_e.wav	3282	2176	168755	169742	172964	NA
5	3	21	4	4	1	1	NA	1.349	0	Ⴉ	norm_äu.wav	2548	1654	177550	178899	181242	NA
5	3	22	2	1	0	1	NA	1.055	1	փ	norm_m.wav	3929	1483	187215	188270	190743	NA
5	3	23	4	4	1	2	NA	1.073	1	Ⴉ	norm_äu.wav	3082	1760	195862	196935	199660	NA
5	3	24	1	1	1	2	NA	0.993	1	ሉ	norm_m.wav	3269	1896	204973	205966	208898	NA
5	3	25	4	3	0	1	NA	1.322	1	Ⴉ	norm_u.wav	3164	1490	214095	215417	217630	NA
5	3	26	3	4	0	1	NA	0.838	1	ሆ	norm_äu.wav	2863	1353	222523	223361	225920	NA
5	3	27	4	3	0	1	NA	1.104	1	Ⴉ	norm_u.wav	2301	1592	230263	231367	233892	NA
5	3	28	1	2	0	1	NA	1.037	1	ሉ	norm_e.wav	2698	535	238625	239662	241191	NA
5	3	29	2	2	1	2	NA	0.872	1	փ	norm_e.wav	3374	1667	246607	247479	250305	NA
5	3	30	3	3	1	2	NA	0.935	1	ሆ	norm_u.wav	3043	1262	255379	256314	258682	NA
5	3	31	1	2	0	1	NA	0.887	1	ሉ	norm_e.wav	3052	1067	263779	264666	266878	NA
5	3	32	2	2	1	1	NA	1.434	0	փ	norm_e.wav	2720	1433	271642	273076	275120	NA
5	4	1	4	3	0	1	NA	1.264	1	ቐ	norm_l.wav	2286	2163	7336	8600	11533	NA
5	4	2	2	2	1	1	NA	1.271	0	Ⴏ	norm_ei.wav	3162	1433	16746	18017	20208	NA
5	4	3	4	4	1	2	NA	1.287	1	ቐ	norm_o.wav	3374	1654	25615	26902	29300	NA
5	4	4	2	1	0	2	NA	1.342	0	Ⴏ	norm_ü.wav	3164	940	34508	35850	37493	NA
5	4	5	4	3	0	1	NA	1.596	1	ቐ	norm_l.wav	3282	1931	42804	44400	46768	NA
5	4	6	2	1	0	1	NA	1.336	1	Ⴏ	norm_ü.wav	3057	1076	51859	53195	54980	NA
5	4	7	4	4	1	2	NA	0.794	1	ቐ	norm_o.wav	3788	1143	60803	61597	63989	NA
5	4	8	1	1	1	2	NA	1.382	1	ზ	norm_ü.wav	2608	1490	68637	70019	72159	NA
5	4	9	2	2	1	2	NA	0.967	1	Ⴏ	norm_ei.wav	4089	1726	78278	79245	82048	NA
5	4	10	3	4	0	1	NA	1.78	1	Ⴕ	norm_o.wav	3043	1769	87134	88914	90944	NA
5	4	11	1	2	0	1	NA	1.506	1	ზ	norm_ei.wav	1752	1262	94732	96238	98029	NA
5	4	13	1	2	0	1	NA	1.462	1	ზ	norm_ei.wav	3269	1205	111805	113267	115038	NA
5	4	14	2	2	1	2	NA	0.978	1	Ⴏ	norm_ei.wav	2872	535	119941	120919	122511	NA
5	4	15	3	3	1	2	NA	1.377	1	Ⴕ	norm_l.wav	3929	1592	128482	129859	132119	NA
5	4	16	1	1	1	2	NA	1.134	1	ზ	norm_ü.wav	2990	871	137144	138278	140056	NA
5	4	17	3	4	0	1	NA	1.004	1	Ⴕ	norm_o.wav	2863	2328	144963	145967	149335	NA
5	4	18	2	2	1	2	NA	1.036	1	Ⴏ	norm_ei.wav	3569	2176	154949	155985	159156	NA
5	4	19	1	2	0	1	NA	1.019	1	ზ	norm_ei.wav	3221	1667	164415	165434	168123	NA
5	4	20	4	4	1	2	NA	0.96	1	ቐ	norm_o.wav	2869	1896	173023	173983	176957	NA
5	4	21	3	3	1	2	NA	1.17	1	Ⴕ	norm_l.wav	2097	1353	181087	182257	184485	NA
5	4	22	1	1	1	2	NA	1.434	1	ზ	norm_ü.wav	2720	1760	189247	190681	193052	NA
5	4	23	2	1	0	1	NA	1.392	1	Ⴏ	norm_ü.wav	3082	775	198178	199570	200991	NA
5	4	24	4	4	1	2	NA	0.878	1	ቐ	norm_o.wav	2760	1483	205785	206663	209308	NA
5	4	25	3	4	0	1	NA	1.065	1	Ⴕ	norm_o.wav	3440	1101	214785	215850	217922	NA
5	4	26	1	2	0	1	NA	1.336	1	ზ	norm_ei.wav	2548	1369	222498	223834	225906	NA
5	4	28	4	3	0	1	NA	1.194	1	ቐ	norm_l.wav	3052	834	240424	241618	243291	NA
5	4	29	3	3	1	2	NA	1.218	1	Ⴕ	norm_l.wav	2873	1388	248192	249410	251614	NA
5	4	30	1	1	1	2	NA	1.15	1	ზ	norm_ü.wav	2698	1435	256355	257505	259821	NA
5	4	31	4	3	0	1	NA	1.06	1	ቐ	norm_l.wav	2301	1412	264154	265214	267602	NA
5	4	32	3	3	1	2	NA	1.361	1	Ⴕ	norm_l.wav	2398	1067	272037	273398	275133	NA
6	1	1	4	3	0	1	NA	1.014	0	Փ	norm_a.wav	2990	1388	8030	9044	11459	NA
6	1	2	3	3	1	1	NA	0.958	1	Թ	norm_a.wav	3043	1654	16545	17503	20240	NA
6	1	3	2	2	1	1	NA	1.789	1	𐩬	norm_n.wav	3929	871	26213	28002	29129	NA
6	1	4	1	2	0	2	NA	0.937	1	Խ	norm_n.wav	2685	1896	33858	34795	37798	NA
6	1	5	2	1	0	2	NA	1.056	1	𐩬	norm_h.wav	3440	775	43271	44327	46082	NA
6	1	6	1	1	1	1	NA	1.378	1	Խ	norm_h.wav	2720	1667	50835	52213	54547	NA
6	1	7	2	2	1	1	NA	0.916	1	𐩬	norm_n.wav	3569	1769	60147	61063	63947	NA
6	1	8	3	4	0	2	NA	1.085	1	Թ	norm_b.wav	3164	940	69146	70231	72131	NA
6	1	9	4	4	1	1	NA	0.978	1	Փ	norm_b.wav	2398	1490	76558	77536	80077	NA
6	1	10	2	1	0	2	NA	0.869	1	𐩬	norm_h.wav	2873	1931	84980	85849	88945	NA
6	1	11	4	3	0	2	NA	0.922	1	Փ	norm_a.wav	2869	1205	93847	94769	97090	NA
6	1	12	3	4	0	2	NA	0.913	1	Թ	norm_b.wav	3162	1696	102282	103195	106008	NA
6	1	13	1	2	0	1	NA	1.675	0	Խ	norm_n.wav	3788	2163	111833	113508	116039	NA
6	1	14	4	3	0	2	NA	1.833	1	Փ	norm_a.wav	4089	1101	122161	123994	125306	NA
6	1	15	3	3	1	1	NA	0.835	1	Թ	norm_a.wav	3374	1435	130726	131561	134191	NA
6	1	16	1	1	1	1	NA	1.832	1	Խ	norm_h.wav	2097	1726	138320	140152	142091	NA
6	1	17	2	2	1	1	NA	0.742	1	𐩬	norm_n.wav	2760	1353	146894	147636	150287	NA
6	1	18	1	2	0	2	NA	1.707	1	Խ	norm_n.wav	3332	2009	155662	157369	159708	NA
6	1	19	4	4	1	1	NA	0.743	1	Փ	norm_b.wav	3282	2176	165034	165777	169244	NA
6	1	20	2	2	1	1	NA	0.798	1	𐩬	norm_n.wav	2286	1592	173567	174365	177193	NA
6	1	21	3	3	1	1	NA	1.213	1	Թ	norm_a.wav	2863	1760	182091	183304	185895	NA
6	1	22	1	1	1	1	NA	1.629	1	Խ	norm_h.wav	2548	834	190487	192116	193360	NA
6	1	23	4	4	1	1	NA	1.831	1	Փ	norm_b.wav	2872	535	198260	200091	200830	NA
6	1	24	2	1	0	2	NA	0.834	1	𐩬	norm_h.wav	3057	1433	205930	206764	209408	NA
6	1	25	3	3	1	1	NA	0.844	1	Թ	norm_a.wav	3269	1067	214710	215554	217806	NA
6	1	26	4	4	1	1	NA	1.096	1	Փ	norm_b.wav	2698	1412	222548	223644	225991	NA
6	1	27	1	1	1	1	NA	1.102	1	Խ	norm_h.wav	1752	2328	229780	230882	234143	NA
6	1	28	2	1	0	2	NA	1.092	1	𐩬	norm_h.wav	3052	1369	239240	240332	242642	NA
6	1	29	3	4	0	2	NA	1.646	1	Թ	norm_b.wav	3082	1143	247768	249414	250949	NA
6	1	30	4	3	0	2	NA	1.039	1	Փ	norm_a.wav	3221	1262	256210	257249	259513	NA
6	1	31	3	4	0	2	NA	1.622	1	Թ	norm_b.wav	2301	1076	263858	265480	266971	NA
6	1	32	1	2	0	2	NA	1.002	1	Խ	norm_n.wav	2608	1483	271614	272616	275130	NA
6	1	1	3	2	0	1	NA	0.874	0	Դ	norm_a.wav	3788	2163	8829	9703	13035	NA
6	1	2	3	2	0	2	NA	1.286	1	Դ	norm_a.wav	2760	1388	17827	19113	21255	NA
6	1	3	3	3	1	1	NA	1.055	1	Դ	norm_i.wav	3282	1412	26581	27636	30026	NA
6	1	4	1	1	1	1	NA	0.84	1	Խ	norm_b.wav	3164	834	35227	36067	38106	NA
6	1	5	1	1	0	1	NA	0.938	1	Խ	norm_b.wav	2873	1490	43007	43945	46531	NA
6	1	6	3	2	0	2	NA	1.181	1	Դ	norm_a.wav	3057	2328	51618	52799	55991	NA
6	1	7	2	1	0	2	NA	1.558	1	Ⴔ	norm_b.wav	2301	1076	60338	61896	63450	NA
6	1	8	2	1	0	2	NA	1.07	1	Ⴔ	norm_b.wav	2720	1654	68206	69276	71904	NA
6	1	9	2	2	1	2	NA	1.475	0	Ⴔ	norm_a.wav	4089	2009	78037	79512	82090	NA
6	1	10	1	3	0	2	NA	1.138	1	Խ	norm_i.wav	2698	1143	86833	87971	90007	NA
6	1	11	2	2	1	1	NA	0.984	1	Ⴔ	norm_a.wav	3221	1262	95267	96251	98570	NA
6	1	12	2	2	0	1	NA	1.5	1	Ⴔ	norm_a.wav	2863	1101	103478	104978	106623	NA
6	1	13	1	1	1	1	NA	0.979	1	Խ	norm_b.wav	2769	1205	111419	112398	114655	NA
6	1	14	1	1	0	1	NA	0.602	1	Խ	norm_b.wav	2548	1067	119234	119836	122340	NA
6	1	15	3	2	0	2	NA	1.202	1	Դ	norm_a.wav	3043	1433	127427	128629	130901	NA
6	1	16	1	3	0	2	NA	1.213	1	Խ	norm_i.wav	2286	2176	135221	136434	139431	NA
6	1	17	1	3	0	2	NA	0.863	1	Խ	norm_i.wav	2685	940	144154	145017	147137	NA
6	1	18	2	1	0	2	NA	0.828	1	Ⴔ	norm_b.wav	3162	775	152328	153156	155133	NA
6	1	19	3	2	0	2	NA	0.862	1	Դ	norm_a.wav	3440	1931	160606	161468	164573	NA
6	1	20	2	2	1	1	NA	0.798	1	Ⴔ	norm_a.wav	3052	1592	169659	170457	173283	NA
6	1	21	1	3	0	2	NA	0.899	1	Խ	norm_i.wav	2608	1726	177926	178825	181684	NA
6	1	22	2	1	0	2	NA	0.832	1	Ⴔ	norm_b.wav	3374	871	187101	187933	190002	NA
6	1	23	1	1	1	1	NA	1.123	1	Խ	norm_b.wav	3929	1696	195976	197099	199716	NA
6	1	24	3	3	1	1	NA	1.287	1	Դ	norm_i.wav	1752	1896	203506	204793	207436	NA
6	1	25	2	2	1	1	NA	0.809	1	Ⴔ	norm_a.wav	3332	1353	212801	213610	216191	NA
6	1	26	1	3	0	2	NA	0.965	1	Խ	norm_i.wav	3082	1760	221316	222281	225114	NA
6	1	27	1	3	0	2	NA	0.971	1	Խ	norm_i.wav	2097	1667	229255	230226	232967	NA
6	1	28	2	1	0	2	NA	0.837	1	Ⴔ	norm_b.wav	2369	1435	237367	238204	240842	NA
6	1	29	3	3	1	1	NA	0.85	1	Դ	norm_i.wav	2872	1483	245746	246596	249264	NA
6	1	30	3	3	0	1	NA	0.708	1	Դ	norm_i.wav	2990	535	254291	254999	256867	NA
6	2	1	1	1	1	1	NA	0.849	1	Դ	norm_h.wav	3374	2328	8438	9287	12796	NA
6	2	2	2	1	0	2	NA	0.816	1	ჺ	norm_h.wav	2286	775	17128	17944	19937	NA
6	2	3	2	1	0	2	NA	1.162	1	ჺ	norm_h.wav	2685	1490	24656	25818	28189	NA
6	2	4	1	1	1	1	NA	0.981	1	Դ	norm_h.wav	2873	1433	33092	34073	36559	NA
6	2	5	2	2	1	1	NA	1.226	1	ჺ	norm_e.wav	2301	1592	40912	42138	44540	NA
6	2	6	3	3	1	1	NA	0.876	1	ტ	norm_u.wav	3332	1760	49925	50801	53722	NA
6	2	7	1	1	1	1	NA	1.036	1	Դ	norm_h.wav	3788	535	59554	60590	62133	NA
6	2	8	1	1	0	1	NA	0.951	1	Դ	norm_h.wav	1752	1353	65927	66878	69315	NA
6	2	9	2	1	0	2	NA	0.886	1	ჺ	norm_h.wav	3569	1143	74927	75813	78101	NA
6	2	10	3	2	0	2	NA	1.22	1	ტ	norm_e.wav	2990	1435	83130	84350	86606	NA
6	2	11	1	3	0	2	NA	1.287	1	Դ	norm_u.wav	2097	834	90735	92022	93614	NA
6	2	12	3	3	1	1	NA	0.755	1	ტ	norm_u.wav	3440	2176	99082	99837	103294	NA
6	2	13	1	3	0	2	NA	0.857	1	Դ	norm_u.wav	2698	1076	108029	108886	111136	NA
6	2	14	1	3	0	2	NA	0.873	1	Դ	norm_u.wav	2863	1667	116034	116907	119745	NA
6	2	15	2	2	1	1	NA	1.047	1	ჺ	norm_e.wav	3043	1931	124819	125866	128791	NA
6	2	16	3	3	1	1	NA	0.962	1	ტ	norm_u.wav	3162	1412	133987	134949	137428	NA
6	2	17	2	1	0	2	NA	0.907	1	ჺ	norm_h.wav	3057	1726	142522	143429	146293	NA
6	2	18	2	1	0	2	NA	0.852	1	ჺ	norm_h.wav	2760	1654	151096	151948	154790	NA
6	2	19	3	2	0	2	NA	0.839	1	ტ	norm_e.wav	3052	2009	159886	160725	163927	NA
6	2	20	2	2	1	1	NA	1.119	1	ჺ	norm_e.wav	3082	871	169054	170173	171963	NA
6	2	21	2	2	0	1	NA	0.791	1	ჺ	norm_e.wav	4089	2163	178096	178887	182304	NA
6	2	22	1	3	0	2	NA	1.006	1	Դ	norm_u.wav	3929	1205	188265	189271	191515	NA
6	2	23	3	2	0	2	NA	0.768	1	ტ	norm_e.wav	2548	1388	196093	196861	199520	NA
6	2	24	2	1	0	2	NA	0.92	1	ჺ	norm_h.wav	3164	1696	204727	205647	208468	NA
6	2	25	2	1	0	2	NA	0.867	1	ჺ	norm_h.wav	2608	1101	213114	213981	216247	NA
6	2	26	1	3	0	2	NA	1.144	1	Դ	norm_u.wav	2398	1067	220673	221817	223768	NA
6	2	27	2	2	1	1	NA	0.681	1	ჺ	norm_e.wav	2720	1483	228532	229213	232060	NA
6	2	28	1	1	1	1	NA	0.84	1	Դ	norm_h.wav	3282	1896	237379	238219	241309	NA
6	2	29	3	3	1	1	NA	1.035	1	ტ	norm_u.wav	2769	940	246110	247145	249082	NA
6	2	30	3	3	0	1	NA	0.667	1	ტ	norm_u.wav	3221	1262	254331	254998	257635	NA
6	3	1	2	1	0	1	NA	1.345	0	ტ	norm_r.wav	2769	1592	7833	9178	11456	NA
